id,type,x,y,weight_to_RIGHT,weight_to_UP,weight_to_LEFT,weight_to_DOWN,weight_for_WAIT
108,T,1,43,inf,inf,inf,inf,inf
109,T,1,44,inf,inf,inf,inf,inf
110,T,1,45,inf,inf,inf,inf,inf
111,T,1,46,inf,inf,inf,inf,inf
112,T,1,47,inf,inf,inf,inf,inf
113,T,1,48,inf,inf,inf,inf,inf
114,T,1,49,inf,inf,inf,inf,inf
115,T,1,50,inf,inf,inf,inf,inf
116,T,1,51,inf,inf,inf,inf,inf
117,T,1,52,inf,inf,inf,inf,inf
118,T,1,53,inf,inf,inf,inf,inf
119,T,1,54,inf,inf,inf,inf,inf
120,T,1,55,inf,inf,inf,inf,inf
121,T,1,56,inf,inf,inf,inf,inf
122,T,1,57,inf,inf,inf,inf,inf
123,T,1,58,inf,inf,inf,inf,inf
124,T,1,59,inf,inf,inf,inf,inf
125,T,1,60,inf,inf,inf,inf,inf
126,T,1,61,inf,inf,inf,inf,inf
127,T,1,62,inf,inf,inf,inf,inf
128,T,1,63,inf,inf,inf,inf,inf
129,T,1,64,inf,inf,inf,inf,inf
130,T,2,0,inf,inf,inf,inf,inf
131,T,2,1,inf,inf,inf,inf,inf
132,T,2,2,inf,inf,inf,inf,inf
133,T,2,3,inf,inf,inf,inf,inf
134,T,2,4,inf,inf,inf,inf,inf
135,.,2,5,inf,inf,inf,44.461097717285156,36.39793014526367
136,T,2,6,inf,inf,inf,inf,inf
137,T,2,7,inf,inf,inf,inf,inf
138,T,2,8,inf,inf,inf,inf,inf
139,T,2,9,inf,inf,inf,inf,inf
140,T,2,10,inf,inf,inf,inf,inf
141,.,2,11,inf,inf,inf,44.502685546875,37.61666488647461
142,T,2,12,inf,inf,inf,inf,inf
143,T,2,13,inf,inf,inf,inf,inf
144,T,2,14,inf,inf,inf,inf,inf
145,T,2,15,inf,inf,inf,inf,inf
146,T,2,16,inf,inf,inf,inf,inf
147,T,2,17,inf,inf,inf,inf,inf
148,T,2,18,inf,inf,inf,inf,inf
149,.,2,19,36.263790130615234,inf,inf,44.5238151550293,32.46918487548828
150,.,2,20,35.83262634277344,inf,37.30714416503906,44.6252555847168,35.05117416381836
151,.,2,21,35.535640716552734,inf,37.84865188598633,44.65264129638672,34.19594192504883
152,.,2,22,35.60077667236328,inf,37.7396354675293,44.621952056884766,34.36581039428711
153,.,2,23,35.73519515991211,inf,37.579959869384766,44.60603332519531,34.492496490478516
154,.,2,24,35.945396423339844,inf,37.33232498168945,44.59674072265625,35.128910064697266
155,.,2,25,35.70359802246094,inf,38.27764129638672,44.60202407836914,34.2662239074707
156,.,2,26,35.421756744384766,inf,39.00634002685547,44.691402435302734,34.48775100708008
157,.,2,27,inf,inf,36.820655822753906,44.51628875732422,37.75366973876953
158,T,2,28,inf,inf,inf,inf,inf
159,T,2,29,inf,inf,inf,inf,inf
160,T,2,30,inf,inf,inf,inf,inf
161,T,2,31,inf,inf,inf,inf,inf
162,T,2,32,inf,inf,inf,inf,inf
163,T,2,33,inf,inf,inf,inf,inf
164,T,2,34,inf,inf,inf,inf,inf
165,T,2,35,inf,inf,inf,inf,inf
166,T,2,36,inf,inf,inf,inf,inf
167,T,2,37,inf,inf,inf,inf,inf
168,T,2,38,inf,inf,inf,inf,inf
169,T,2,39,inf,inf,inf,inf,inf
170,T,2,40,inf,inf,inf,inf,inf
171,T,2,41,inf,inf,inf,inf,inf
172,T,2,42,inf,inf,inf,inf,inf
173,T,2,43,inf,inf,inf,inf,inf
174,T,2,44,inf,inf,inf,inf,inf
175,T,2,45,inf,inf,inf,inf,inf
176,T,2,46,inf,inf,inf,inf,inf
177,T,2,47,inf,inf,inf,inf,inf
178,T,2,48,inf,inf,inf,inf,inf
179,T,2,49,inf,inf,inf,inf,inf
180,T,2,50,inf,inf,inf,inf,inf
181,T,2,51,inf,inf,inf,inf,inf
182,T,2,52,inf,inf,inf,inf,inf
183,T,2,53,inf,inf,inf,inf,inf
184,T,2,54,inf,inf,inf,inf,inf
185,T,2,55,inf,inf,inf,inf,inf
186,T,2,56,inf,inf,inf,inf,inf
187,T,2,57,inf,inf,inf,inf,inf
188,T,2,58,inf,inf,inf,inf,inf
189,T,2,59,inf,inf,inf,inf,inf
190,T,2,60,inf,inf,inf,inf,inf
191,T,2,61,inf,inf,inf,inf,inf
192,T,2,62,inf,inf,inf,inf,inf
193,T,2,63,inf,inf,inf,inf,inf
194,T,2,64,inf,inf,inf,inf,inf
195,T,3,0,inf,inf,inf,inf,inf
196,T,3,1,inf,inf,inf,inf,inf
197,T,3,2,inf,inf,inf,inf,inf
198,T,3,3,inf,inf,inf,inf,inf
199,.,3,4,36.758827209472656,inf,inf,44.432594299316406,38.8918342590332
200,.,3,5,35.14218521118164,47.052494049072266,40.55793762207031,44.545528411865234,28.45821762084961
201,.,3,6,35.899105072021484,inf,38.1586799621582,44.714576721191406,35.639259338378906
202,.,3,7,35.643089294433594,inf,36.97847366333008,44.56229782104492,34.28501892089844
203,.,3,8,35.70998764038086,inf,38.03188705444336,44.575218200683594,34.04812240600586
204,.,3,9,35.63666915893555,inf,38.18183135986328,44.63167953491211,35.09147262573242
205,.,3,10,35.805267333984375,inf,36.94916534423828,44.7841796875,41.59111022949219
206,.,3,11,inf,47.052494049072266,37.39826965332031,44.52310562133789,33.51899719238281
207,T,3,12,inf,inf,inf,inf,inf
208,T,3,13,inf,inf,inf,inf,inf
209,T,3,14,inf,inf,inf,inf,inf
210,T,3,15,inf,inf,inf,inf,inf
211,T,3,16,inf,inf,inf,inf,inf
212,T,3,17,inf,inf,inf,inf,inf
213,.,3,18,36.16493606567383,inf,inf,inf,39.502952575683594
214,.,3,19,34.757362365722656,47.052494049072266,36.820655822753906,44.55900573730469,38.2894401550293
215,.,3,20,35.17595672607422,47.052494049072266,36.820655822753906,44.503456115722656,35.50897216796875
216,.,3,21,35.59447479248047,47.052494049072266,36.820655822753906,44.418338775634766,33.35218048095703
217,.,3,22,35.69782638549805,47.052494049072266,36.87490463256836,44.48127365112305,34.58924102783203
218,.,3,23,35.424259185791016,47.052494049072266,37.023868560791016,44.51479721069336,35.164180755615234
219,.,3,24,35.710227966308594,47.052494049072266,36.820655822753906,44.51232147216797,35.258758544921875
220,.,3,25,36.04960632324219,47.052494049072266,37.02965545654297,44.506370544433594,32.783470153808594
221,.,3,26,35.383209228515625,47.052494049072266,40.61349105834961,44.683597564697266,28.873998641967773
222,.,3,27,inf,47.052494049072266,38.548221588134766,44.51803207397461,28.39391326904297
223,T,3,28,inf,inf,inf,inf,inf
224,T,3,29,inf,inf,inf,inf,inf
225,T,3,30,inf,inf,inf,inf,inf
226,T,3,31,inf,inf,inf,inf,inf
227,T,3,32,inf,inf,inf,inf,inf
228,T,3,33,inf,inf,inf,inf,inf
229,T,3,34,inf,inf,inf,inf,inf
230,T,3,35,inf,inf,inf,inf,inf
231,T,3,36,inf,inf,inf,inf,inf
232,T,3,37,inf,inf,inf,inf,inf
233,T,3,38,inf,inf,inf,inf,inf
234,T,3,39,inf,inf,inf,inf,inf
235,T,3,40,inf,inf,inf,inf,inf
236,T,3,41,inf,inf,inf,inf,inf
237,T,3,42,inf,inf,inf,inf,inf
238,T,3,43,inf,inf,inf,inf,inf
239,T,3,44,inf,inf,inf,inf,inf
240,T,3,45,inf,inf,inf,inf,inf
241,T,3,46,inf,inf,inf,inf,inf
242,T,3,47,inf,inf,inf,inf,inf
243,T,3,48,inf,inf,inf,inf,inf
244,T,3,49,inf,inf,inf,inf,inf
245,T,3,50,inf,inf,inf,inf,inf
246,T,3,51,inf,inf,inf,inf,inf
247,.,3,52,36.2768440246582,inf,inf,44.372066497802734,33.770076751708984
248,.,3,53,35.51470184326172,inf,38.852272033691406,44.64918518066406,33.39917755126953
249,.,3,54,35.67966079711914,inf,36.820655822753906,44.58424377441406,37.52341842651367
250,.,3,55,inf,inf,36.820655822753906,inf,40.76738739013672
251,T,3,56,inf,inf,inf,inf,inf
252,T,3,57,inf,inf,inf,inf,inf
253,T,3,58,inf,inf,inf,inf,inf
254,T,3,59,inf,inf,inf,inf,inf
255,T,3,60,inf,inf,inf,inf,inf
256,T,3,61,inf,inf,inf,inf,inf
257,T,3,62,inf,inf,inf,inf,inf
258,T,3,63,inf,inf,inf,inf,inf
259,T,3,64,inf,inf,inf,inf,inf
260,T,4,0,inf,inf,inf,inf,inf
261,T,4,1,inf,inf,inf,inf,inf
262,T,4,2,inf,inf,inf,inf,inf
263,T,4,3,inf,inf,inf,inf,inf
264,.,4,4,35.90587615966797,47.052494049072266,inf,44.45001983642578,34.463050842285156
265,.,4,5,35.0951042175293,47.052494049072266,38.607093811035156,44.64952087402344,36.364540100097656
266,.,4,6,35.1142463684082,47.052494049072266,37.40185546875,44.40127182006836,28.71769905090332
267,.,4,7,36.490299224853516,47.052494049072266,36.820655822753906,44.42876052856445,35.12260818481445
268,.,4,8,35.618003845214844,47.052494049072266,38.38916015625,44.56155014038086,34.01634979248047
269,.,4,9,35.26665496826172,47.052494049072266,37.65375900268555,44.66862869262695,36.23736572265625
270,.,4,10,36.03693389892578,47.052494049072266,38.3621826171875,44.550785064697266,30.36125946044922
271,.,4,11,inf,47.052494049072266,40.51887893676758,44.48255920410156,24.699893951416016
272,T,4,12,inf,inf,inf,inf,inf
273,T,4,13,inf,inf,inf,inf,inf
274,T,4,14,inf,inf,inf,inf,inf
275,T,4,15,inf,inf,inf,inf,inf
276,T,4,16,inf,inf,inf,inf,inf
277,T,4,17,inf,inf,inf,inf,inf
278,T,4,18,inf,inf,inf,inf,inf
279,.,4,19,36.45729064941406,47.052494049072266,inf,44.372066497802734,29.97207260131836
280,.,4,20,36.82521057128906,47.052494049072266,37.04213333129883,44.372066497802734,26.615800857543945
281,.,4,21,37.242820739746094,47.052494049072266,36.820655822753906,44.372066497802734,28.577972412109375
282,.,4,22,37.078277587890625,47.052494049072266,36.97744369506836,44.46623611450195,29.118324279785156
283,.,4,23,37.04247283935547,47.052494049072266,37.03917694091797,44.473751068115234,28.866689682006836
284,.,4,24,36.74308776855469,47.052494049072266,37.47700119018555,44.53734588623047,30.41322898864746
285,.,4,25,37.26709747314453,47.052494049072266,38.058597564697266,44.51417541503906,28.476503372192383
286,.,4,26,36.02355194091797,47.052494049072266,42.4405517578125,44.65243911743164,26.13827133178711
287,.,4,27,inf,47.052494049072266,41.06290054321289,44.587974548339844,27.201108932495117
288,T,4,28,inf,inf,inf,inf,inf
289,T,4,29,inf,inf,inf,inf,inf
290,T,4,30,inf,inf,inf,inf,inf
291,T,4,31,inf,inf,inf,inf,inf
292,T,4,32,inf,inf,inf,inf,inf
293,T,4,33,inf,inf,inf,inf,inf
294,T,4,34,inf,inf,inf,inf,inf
295,T,4,35,inf,inf,inf,inf,inf
296,T,4,36,inf,inf,inf,inf,inf
297,T,4,37,inf,inf,inf,inf,inf
298,T,4,38,inf,inf,inf,inf,inf
299,T,4,39,inf,inf,inf,inf,inf
300,T,4,40,inf,inf,inf,inf,inf
301,T,4,41,inf,inf,inf,inf,inf
302,T,4,42,inf,inf,inf,inf,inf
303,T,4,43,inf,inf,inf,inf,inf
304,T,4,44,inf,inf,inf,inf,inf
305,T,4,45,inf,inf,inf,inf,inf
306,T,4,46,inf,inf,inf,inf,inf
307,T,4,47,inf,inf,inf,inf,inf
308,T,4,48,inf,inf,inf,inf,inf
309,T,4,49,inf,inf,inf,inf,inf
310,T,4,50,inf,inf,inf,inf,inf
311,T,4,51,inf,inf,inf,inf,inf
312,.,4,52,36.07538604736328,47.052494049072266,inf,44.547420501708984,33.344512939453125
313,.,4,53,35.027099609375,47.052494049072266,40.9000244140625,44.72030258178711,29.215717315673828
314,.,4,54,inf,47.052494049072266,37.997779846191406,44.43434524536133,28.72413444519043
315,T,4,55,inf,inf,inf,inf,inf
316,T,4,56,inf,inf,inf,inf,inf
317,T,4,57,inf,inf,inf,inf,inf
318,T,4,58,inf,inf,inf,inf,inf
319,T,4,59,inf,inf,inf,inf,inf
320,T,4,60,inf,inf,inf,inf,inf
321,T,4,61,inf,inf,inf,inf,inf
322,T,4,62,inf,inf,inf,inf,inf
323,T,4,63,inf,inf,inf,inf,inf
324,T,4,64,inf,inf,inf,inf,inf
325,T,5,0,inf,inf,inf,inf,inf
326,T,5,1,inf,inf,inf,inf,inf
327,T,5,2,inf,inf,inf,inf,inf
328,.,5,3,37.11748504638672,inf,inf,44.41047668457031,37.23921585083008
329,.,5,4,35.63715362548828,47.052494049072266,37.607948303222656,44.63963317871094,37.20220184326172
330,.,5,5,36.34052276611328,47.052494049072266,40.65190505981445,44.57205581665039,24.391307830810547
331,.,5,6,36.851898193359375,47.052494049072266,37.45323181152344,44.37556457519531,26.690099716186523
332,.,5,7,37.46067810058594,47.052494049072266,36.820655822753906,44.514652252197266,30.92498779296875
333,.,5,8,36.67625045776367,47.052494049072266,37.24068069458008,44.5491828918457,31.7437801361084
334,.,5,9,36.35902786254883,47.052494049072266,39.65972137451172,44.66408920288086,27.05705451965332
335,.,5,10,36.62948226928711,47.052494049072266,38.21074295043945,44.50251770019531,30.34515953063965
336,.,5,11,inf,47.052494049072266,36.820655822753906,inf,30.149810791015625
337,T,5,12,inf,inf,inf,inf,inf
338,T,5,13,inf,inf,inf,inf,inf
339,T,5,14,inf,inf,inf,inf,inf
340,T,5,15,inf,inf,inf,inf,inf
341,T,5,16,inf,inf,inf,inf,inf
342,T,5,17,inf,inf,inf,inf,inf
343,T,5,18,inf,inf,inf,inf,inf
344,.,5,19,36.72983169555664,47.052494049072266,inf,44.372066497802734,30.17475700378418
345,.,5,20,35.397789001464844,47.052494049072266,42.00187301635742,44.69654846191406,29.631961822509766
346,.,5,21,35.560970306396484,47.052494049072266,42.525142669677734,44.73260498046875,29.281761169433594
347,.,5,22,35.434593200683594,47.052494049072266,44.73221969604492,44.83393859863281,27.748262405395508
348,.,5,23,35.445045471191406,47.052494049072266,45.01654815673828,44.848514556884766,27.278078079223633
349,.,5,24,34.91127014160156,47.052494049072266,45.28969192504883,44.926666259765625,29.26288414001465
350,.,5,25,34.76189422607422,47.052494049072266,44.118080139160156,44.91058349609375,32.728328704833984
351,.,5,26,35.41347122192383,47.052494049072266,42.740962982177734,44.70009231567383,28.04128074645996
352,.,5,27,34.252227783203125,47.052494049072266,46.68877410888672,44.80026626586914,22.037391662597656
353,.,5,28,inf,inf,36.820655822753906,44.372066497802734,35.8632926940918
354,T,5,29,inf,inf,inf,inf,inf
355,T,5,30,inf,inf,inf,inf,inf
356,T,5,31,inf,inf,inf,inf,inf
357,T,5,32,inf,inf,inf,inf,inf
358,T,5,33,inf,inf,inf,inf,inf
359,T,5,34,inf,inf,inf,inf,inf
360,T,5,35,inf,inf,inf,inf,inf
361,T,5,36,inf,inf,inf,inf,inf
362,T,5,37,inf,inf,inf,inf,inf
363,T,5,38,inf,inf,inf,inf,inf
364,T,5,39,inf,inf,inf,inf,inf
365,T,5,40,inf,inf,inf,inf,inf
366,T,5,41,inf,inf,inf,inf,inf
367,T,5,42,inf,inf,inf,inf,inf
368,T,5,43,inf,inf,inf,inf,inf
369,T,5,44,inf,inf,inf,inf,inf
370,T,5,45,inf,inf,inf,inf,inf
371,T,5,46,inf,inf,inf,inf,inf
372,T,5,47,inf,inf,inf,inf,inf
373,T,5,48,inf,inf,inf,inf,inf
374,T,5,49,inf,inf,inf,inf,inf
375,.,5,50,36.165771484375,inf,inf,44.45449447631836,36.380767822265625
376,.,5,51,35.46480178833008,inf,37.22924041748047,44.77058792114258,40.1052360534668
377,.,5,52,34.87453079223633,47.052494049072266,41.37611770629883,44.65575408935547,30.602441787719727
378,.,5,53,35.88134002685547,47.052494049072266,39.57175064086914,44.52579879760742,28.30294418334961
379,.,5,54,35.83618927001953,47.052494049072266,40.26433563232422,44.372066497802734,20.210792541503906
380,.,5,55,36.23618698120117,inf,37.000675201416016,44.56953430175781,32.87852096557617
381,.,5,56,35.905364990234375,inf,36.820655822753906,44.523109436035156,34.39528274536133
382,.,5,57,35.67451477050781,inf,38.16300582885742,44.638729095458984,35.41420364379883
383,.,5,58,35.47160339355469,inf,38.75261306762695,44.684967041015625,35.034751892089844
384,.,5,59,inf,inf,36.820655822753906,44.5225830078125,37.92483139038086
385,T,5,60,inf,inf,inf,inf,inf
386,T,5,61,inf,inf,inf,inf,inf
387,T,5,62,inf,inf,inf,inf,inf
388,T,5,63,inf,inf,inf,inf,inf
389,T,5,64,inf,inf,inf,inf,inf
390,T,6,0,inf,inf,inf,inf,inf
391,T,6,1,inf,inf,inf,inf,inf
392,T,6,2,inf,inf,inf,inf,inf
393,.,6,3,36.077552795410156,47.052494049072266,inf,44.615989685058594,35.83400344848633
394,.,6,4,36.088314056396484,47.052494049072266,42.31813049316406,44.72579574584961,26.486539840698242
395,.,6,5,35.288238525390625,47.052494049072266,44.99317932128906,44.85303497314453,27.884479522705078
396,.,6,6,35.76691436767578,47.052494049072266,41.66693115234375,44.7036018371582,29.415767669677734
397,.,6,7,35.1981086730957,47.052494049072266,42.859710693359375,44.873382568359375,30.6865234375
398,.,6,8,36.18817901611328,47.052494049072266,41.764041900634766,44.70796585083008,27.68383026123047
399,.,6,9,35.040992736816406,47.052494049072266,43.81398391723633,44.9467887878418,31.21487808227539
400,.,6,10,inf,47.052494049072266,41.26395034790039,44.63096618652344,30.82085609436035
401,T,6,11,inf,inf,inf,inf,inf
402,T,6,12,inf,inf,inf,inf,inf
403,T,6,13,inf,inf,inf,inf,inf
404,T,6,14,inf,inf,inf,inf,inf
405,T,6,15,inf,inf,inf,inf,inf
406,T,6,16,inf,inf,inf,inf,inf
407,T,6,17,inf,inf,inf,inf,inf
408,T,6,18,inf,inf,inf,inf,inf
409,.,6,19,36.33251953125,47.052494049072266,inf,44.372066497802734,36.78488540649414
410,.,6,20,35.324317932128906,47.052494049072266,42.204185485839844,44.807125091552734,32.548667907714844
411,.,6,21,35.44039535522461,47.052494049072266,45.14955520629883,44.82002639770508,24.831310272216797
412,.,6,22,35.6967658996582,47.052494049072266,43.28311538696289,44.792232513427734,28.709489822387695
413,.,6,23,35.79258728027344,47.052494049072266,42.296783447265625,44.78787612915039,29.575464248657227
414,.,6,24,35.50248718261719,47.052494049072266,43.161033630371094,44.8035888671875,29.299470901489258
415,.,6,25,35.702064514160156,47.052494049072266,39.49390411376953,44.7320671081543,34.10441970825195
416,.,6,26,36.816322326660156,47.052494049072266,40.33558654785156,44.561973571777344,26.088050842285156
417,.,6,27,35.08675003051758,47.052494049072266,42.98844909667969,44.76325607299805,28.059701919555664
418,.,6,28,inf,47.052494049072266,36.820655822753906,44.372066497802734,26.849475860595703
419,T,6,29,inf,inf,inf,inf,inf
420,T,6,30,inf,inf,inf,inf,inf
421,T,6,31,inf,inf,inf,inf,inf
422,T,6,32,inf,inf,inf,inf,inf
423,T,6,33,inf,inf,inf,inf,inf
424,T,6,34,inf,inf,inf,inf,inf
425,T,6,35,inf,inf,inf,inf,inf
426,T,6,36,inf,inf,inf,inf,inf
427,T,6,37,inf,inf,inf,inf,inf
428,T,6,38,inf,inf,inf,inf,inf
429,T,6,39,inf,inf,inf,inf,inf
430,T,6,40,inf,inf,inf,inf,inf
431,T,6,41,inf,inf,inf,inf,inf
432,T,6,42,inf,inf,inf,inf,inf
433,T,6,43,inf,inf,inf,inf,inf
434,T,6,44,inf,inf,inf,inf,inf
435,T,6,45,inf,inf,inf,inf,inf
436,T,6,46,inf,inf,inf,inf,inf
437,T,6,47,inf,inf,inf,inf,inf
438,T,6,48,inf,inf,inf,inf,inf
439,T,6,49,inf,inf,inf,inf,inf
440,.,6,50,36.13571548461914,47.052494049072266,inf,44.483978271484375,40.03287124633789
441,.,6,51,35.186580657958984,47.052494049072266,41.85938262939453,44.735267639160156,27.60249900817871
442,.,6,52,36.763328552246094,47.052494049072266,36.820655822753906,44.407493591308594,32.866973876953125
443,.,6,53,35.498661041259766,47.052494049072266,42.098567962646484,44.549346923828125,25.42792510986328
444,.,6,54,36.07478713989258,47.052494049072266,36.820655822753906,44.427669525146484,34.61138153076172
445,.,6,55,34.98033142089844,47.052494049072266,37.5042610168457,44.481361389160156,32.17443084716797
446,.,6,56,36.09740447998047,47.052494049072266,36.820655822753906,44.409847259521484,35.601539611816406
447,.,6,57,35.9643440246582,47.052494049072266,37.105892181396484,44.45207214355469,30.69031524658203
448,.,6,58,35.626705169677734,47.052494049072266,40.67908477783203,44.66193771362305,27.31803321838379
449,.,6,59,inf,47.052494049072266,38.39176940917969,44.532283782958984,29.043323516845703
450,T,6,60,inf,inf,inf,inf,inf
451,T,6,61,inf,inf,inf,inf,inf
452,T,6,62,inf,inf,inf,inf,inf
453,T,6,63,inf,inf,inf,inf,inf
454,T,6,64,inf,inf,inf,inf,inf
455,T,7,0,inf,inf,inf,inf,inf
456,T,7,1,inf,inf,inf,inf,inf
457,.,7,2,36.708290100097656,inf,inf,44.52336120605469,40.5478401184082
458,.,7,3,35.45653533935547,47.052494049072266,40.452598571777344,44.72200393676758,33.24134826660156
459,.,7,4,35.83559036254883,47.052494049072266,42.683128356933594,44.7325439453125,26.880727767944336
460,.,7,5,35.98357391357422,47.052494049072266,41.058406829833984,44.71426010131836,30.135238647460938
461,.,7,6,35.62385559082031,47.052494049072266,42.479427337646484,44.76239776611328,28.004182815551758
462,.,7,7,36.01119613647461,47.052494049072266,40.6517219543457,44.76265335083008,30.308692932128906
463,.,7,8,36.35353088378906,47.052494049072266,41.37894058227539,44.7052001953125,27.01065444946289
464,.,7,9,35.66786193847656,47.052494049072266,44.00422286987305,44.85740280151367,27.49367332458496
465,.,7,10,inf,47.052494049072266,40.357025146484375,44.679012298583984,33.63679885864258
466,T,7,11,inf,inf,inf,inf,inf
467,T,7,12,inf,inf,inf,inf,inf
468,T,7,13,inf,inf,inf,inf,inf
469,T,7,14,inf,inf,inf,inf,inf
470,T,7,15,inf,inf,inf,inf,inf
471,T,7,16,inf,inf,inf,inf,inf
472,T,7,17,inf,inf,inf,inf,inf
473,T,7,18,inf,inf,inf,inf,inf
474,.,7,19,36.65724182128906,47.052494049072266,inf,44.593685150146484,26.937719345092773
475,.,7,20,35.30762481689453,47.052494049072266,44.36367416381836,44.933773040771484,24.996631622314453
476,.,7,21,35.65180969238281,47.052494049072266,41.88736343383789,44.766963958740234,29.916276931762695
477,.,7,22,35.84031677246094,47.052494049072266,41.64327621459961,44.73949432373047,30.769845962524414
478,.,7,23,35.91288375854492,47.052494049072266,42.569305419921875,44.80347442626953,29.243276596069336
479,.,7,24,36.10712432861328,47.052494049072266,41.88917541503906,44.77556228637695,28.56096839904785
480,.,7,25,35.475685119628906,47.052494049072266,43.247535705566406,44.878074645996094,29.758285522460938
