id,type,x,y,weight_to_RIGHT,weight_to_UP,weight_to_LEFT,weight_to_DOWN,weight_for_WAIT
119,.,1,55,inf,inf,60.036750116487106,49.20804807401988,47.96329721674934
120,@,1,56,inf,inf,inf,inf,inf
121,.,1,57,62.83068634214798,46.1543294759633,inf,42.22936538194451,56.86384058951351
122,.,1,58,56.35139672726543,inf,69.02876332969446,50.6554591310953,98.41715828518223
123,.,1,59,61.6323754562019,inf,61.47011512380027,39.259656313014226,62.26995299331362
124,.,1,60,54.47216455482288,inf,53.411795647889164,52.50149631438533,61.82206403970748
125,.,1,61,60.72786172708275,inf,30.833883090378116,56.7275792778182,39.678453488819436
126,.,1,62,47.261648293693376,inf,30.212329093287238,55.72540508425627,55.286446044378756
127,.,1,63,inf,inf,72.25653118504522,27.01779788881629,42.85867984043024
128,@,2,0,inf,inf,inf,inf,inf
129,.,2,1,48.78683121217129,46.09585530983618,inf,22.175656916476317,73.56524432389968
130,.,2,2,51.357774050529926,64.0120825668198,54.01261487209989,42.91251372295109,21.70072939647662
131,.,2,3,47.13250869849485,45.95186301487964,66.83770320803774,47.174970734113025,31.13181518378574
132,.,2,4,46.24554719786948,30.730215273647424,48.60770795967284,60.7016121510452,52.722423849608134
133,.,2,5,63.41005448055471,38.71784151800381,46.51196121849663,37.57831868906153,55.77601485140434
134,.,2,6,62.09206557926361,38.24674280130178,41.13687259542728,67.17736186303593,35.207024915971274
135,.,2,7,inf,40.32247519829713,33.072842103062584,62.3473457972601,55.270057735902576
136,@,2,8,inf,inf,inf,inf,inf
137,.,2,9,7.174061840968084,63.75017947811304,inf,62.42947987669561,51.278137156874116
138,.,2,10,54.77876059744712,54.474479468540096,56.97415958641067,38.81132573026878,41.86815862027504
139,.,2,11,37.1320584253764,56.58935238634833,53.78515931221734,33.40509437809235,64.69533472159188
140,.,2,12,51.41232907445344,40.076699901789766,45.10580774474445,70.4503958570359,27.19204086641757
141,.,2,13,56.612301278444235,47.0802312103276,31.245890694608576,30.928226743759,39.8290838267216
142,.,2,14,62.91805098424671,35.14663655777623,24.876589383662576,48.227726632350304,37.85554631272273
143,.,2,15,inf,28.699939852890747,51.113425332200116,41.948108069046135,69.25287282216289
144,@,2,16,inf,inf,inf,inf,inf
145,.,2,17,53.31163816766318,26.44110685236873,inf,40.80257721585261,43.67026823732522
146,.,2,18,24.489637948572195,44.528867619885126,79.28628376316476,53.197323763723325,62.256751300374475
147,.,2,19,54.458766949686776,48.10560065454611,31.70299107094572,72.00586466736294,52.927382649730276
148,.,2,20,22.758969479707464,66.87371641145153,53.99769862980823,53.926116390750494,68.35660990270597
149,.,2,21,34.92496391442499,57.75704055881952,49.03155186221154,25.813677207805185,46.012666382569456
150,.,2,22,39.01169713564157,51.05458251018385,42.49805731630729,47.1676792598763,43.754137774286704
151,.,2,23,inf,32.37938265254591,41.30220917601394,47.56275506776727,45.14536118476781
152,@,2,24,inf,inf,inf,inf,inf
153,.,2,25,57.60653555314328,41.42592065132634,inf,29.174116161704493,25.097674322436088
154,.,2,26,32.419138691781136,64.63613223576719,41.68408863179008,91.39368165043129,71.75614865145904
155,.,2,27,45.404067851109296,60.19288483105241,34.25761427157049,31.896043451584713,20.482353111025528
156,.,2,28,60.27050331682183,41.42703174271427,64.25913526564251,49.244451016172704,53.43793816348697
157,.,2,29,70.47571812365987,61.59960783573562,59.89730697136611,54.90023006706504,45.2116086101747
158,.,2,30,63.685117299374085,32.48319023765198,36.94827174727635,52.84933477915989,55.38641316610256
159,.,2,31,inf,27.47784012066982,56.53044203201608,71.88422317512916,59.92714389060004
160,@,2,32,inf,inf,inf,inf,inf
161,.,2,33,41.739625730139636,41.343530217875404,inf,64.42997791386308,53.38908452515695
162,.,2,34,33.9380822626269,74.62238509938035,66.80988392563056,57.61131590036658,38.78750726791541
163,.,2,35,68.19031434862227,41.76464930905757,57.79067098021843,38.86428652116062,37.95712943284637
164,.,2,36,80.04858585818907,32.81418459730333,64.12627870521125,60.50909868500742,44.86097055017896
165,.,2,37,30.002242441898918,39.66251715221747,56.7250903255951,15.49738417248797,72.6587961473057
166,.,2,38,36.419708069393224,60.507835393922264,42.92540046795555,56.191218137300936,61.35816117304205
167,.,2,39,inf,63.18905648840001,39.62840762095489,37.54678546525666,44.27783311355807
168,@,2,40,inf,inf,inf,inf,inf
169,.,2,41,69.0095586173467,34.13432243736589,inf,52.46509606008588,62.92645819317899
170,.,2,42,52.78347766778595,64.91965238522369,43.945031429218815,46.078879331906876,42.408693067049654
171,.,2,43,52.8683970352789,49.54155826442806,70.22870439871106,36.392009068424464,28.483956069836154
172,.,2,44,44.70427331918291,35.551937295878524,38.19496869767397,36.41615808705126,41.0638221846064
173,.,2,45,76.16295782631602,60.32074601599055,47.999401383910865,61.882986872890044,46.10536702904004
174,.,2,46,46.25754035762065,62.92997430180789,45.840502005326705,43.08437557157243,32.61761899556763
175,.,2,47,inf,44.256777566895934,72.36329272100787,44.6743423079744,72.35037090465974
176,@,2,48,inf,inf,inf,inf,inf
177,.,2,49,47.384206343927225,59.70698813760712,inf,41.15907258437721,62.25596138277139
178,.,2,50,51.993453725039224,42.3341765443036,56.548409659849064,69.65855156559253,40.215480460348395
179,.,2,51,44.66616888184977,57.06805638416835,45.89189692213984,39.846591430628386,37.852184553875134
180,.,2,52,39.643158560264126,73.72072855839635,32.99038548122235,27.36274086354514,74.37058304729898
181,.,2,53,14.923049039521562,12.635392843357664,58.27761593647906,61.9676542541293,36.97267795657124
182,.,2,54,55.641593112352865,53.72484253860783,69.48765784815787,36.12779308189053,61.62427264275586
183,.,2,55,inf,75.13598280968442,56.85256244375755,52.40078446440123,44.18674299225887
184,@,2,56,inf,inf,inf,inf,inf
185,.,2,57,8.951910200083375,55.02990152124968,inf,46.193864355263216,62.02235707876292
186,.,2,58,52.03049167255134,61.55161486983983,39.65416128804517,66.7008430900079,64.8710438797686
187,.,2,59,33.90387529667955,56.17625821739197,35.93224570135835,28.97650786959881,65.91343588313813
188,.,2,60,65.88796768985003,16.880322362676388,54.33478030538535,45.122936762325175,50.01529361576147
189,.,2,61,59.89952579432525,34.16033145052658,42.99471415876674,52.05891908178409,54.36133624168249
190,.,2,62,60.900845250514664,38.223779797975666,25.380143929839658,56.08430339369605,30.72553233904721
191,.,2,63,inf,39.6685836372796,54.920500513275066,43.631226731839895,39.79548609254808
192,.,3,0,49.47918192317174,inf,inf,inf,46.431912037091834
193,.,3,1,54.427425235434704,57.61590944178049,34.81147468147055,40.958586273272736,18.330447380491254
194,.,3,2,42.353541855890384,40.995002990674095,56.07465534401483,20.27285831762549,29.594296586879892
195,.,3,3,65.5238495691605,29.9416904811193,16.809664073215515,46.17620830843291,61.59701268554497
196,.,3,4,47.36912815846987,58.4508037367673,52.13305209369249,72.76975259587714,62.67876017078732
197,.,3,5,61.29139034556432,44.200034126354566,57.361615665971776,66.94392179761911,67.98142598636603
198,.,3,6,30.0349213632039,70.15005780902659,32.44834221867525,52.5072039710222,54.71605108131846
199,.,3,7,inf,55.78962865274296,66.5666721692774,43.940208916295724,31.45234729640929
200,@,3,8,inf,inf,inf,inf,inf
201,.,3,9,28.086828403243445,66.98615738159064,inf,45.14745729268532,39.9677328022007
202,.,3,10,48.07710000130895,42.6629215066637,62.4804133541811,43.220770186996305,82.2230645951907
203,.,3,11,48.01877375111275,35.78444467617501,59.12021630708534,42.49475528843895,37.630368032841226
204,.,3,12,58.82047765037813,66.64234733705838,71.78456025992377,63.59550829970917,43.27472993833185
205,.,3,13,19.559641800892972,55.98989388790753,62.34198218585492,63.28333832115334,48.316871143078885
206,.,3,14,51.63259193871071,46.13923314749567,61.026130127995096,36.62579855477972,36.03610867597243
207,.,3,15,inf,37.126626945673564,48.56996243476036,58.19301709550081,27.683034928723398
208,@,3,16,inf,inf,inf,inf,inf
209,.,3,17,50.40668519816905,73.18629460874729,inf,45.6376565989152,35.87045855829601
210,.,3,18,62.44577498776745,39.88097512293499,37.977431988699934,56.267840773395775,70.5067797999437
211,.,3,19,53.52514108068818,63.93078440978319,55.490225305744,30.346318583915078,66.21664653507216
212,.,3,20,62.73296540100432,61.54094274802363,53.11803544904613,32.779492473822216,31.774958438128213
213,.,3,21,59.12864675918873,84.1653450894318,35.167645491700405,36.178535721786574,56.93569827351609
214,.,3,22,25.87314058796887,42.922474403577716,49.87818065306012,49.292549480313376,32.13681728122116
215,.,3,23,inf,37.443302438445336,55.629002535191916,48.22005785069639,38.34377069984216
216,@,3,24,inf,inf,inf,inf,inf
217,.,3,25,59.04915618354525,57.6304655117202,inf,49.763322294793966,49.91405298235443
218,.,3,26,25.64206448959333,58.4170348909197,63.69021750114874,43.66167271895553,47.75193930405177
219,.,3,27,64.95656198773725,31.510810898726152,31.8618136388837,40.835890806535204,58.95657908069725
220,.,3,28,74.05465939785734,58.12186827279941,58.1814203521244,61.30966102886507,31.572695568640654
221,.,3,29,62.1170317053157,45.943773500177485,33.87374311644518,60.45891915039296,46.14496550452922
222,.,3,30,45.29568220074506,60.74877322632216,26.613753050202376,50.599250069402586,55.573309514605896
223,.,3,31,inf,36.355680714202734,49.96652904949325,46.65486262296324,68.67499207801124
224,@,3,32,inf,inf,inf,inf,inf
225,.,3,33,58.51482706017774,53.04324928876817,inf,50.32160019171202,49.09583785748853
226,.,3,34,37.68668016974427,74.79542909951316,61.5274591315796,45.44119752161775,48.68377386533713
227,.,3,35,53.54445801091425,67.2868435066117,39.249814737890176,57.089391220313956,47.61460780335411
228,.,3,36,76.48566956579948,50.68092351796635,37.31761505492234,76.3326608247066,50.411250450540486
229,.,3,37,70.84301866274264,37.72965356946659,34.94599636706617,48.595950281075744,71.02730004626424
230,.,3,38,30.485058855379123,51.90881389429703,42.55483620291501,81.81788146787251,45.28850760291949
231,.,3,39,inf,39.17164053843596,49.948311787278286,45.28320426143951,32.45755360952666
232,@,3,40,inf,inf,inf,inf,inf
233,.,3,41,67.93857268959093,42.80405127977605,inf,27.888943262240375,44.93796677582441
234,.,3,42,24.53101476339115,27.72355695636632,48.34732602798419,68.97524010548439,45.70084219857653
235,.,3,43,47.99117420071878,71.44307924033892,47.92441094677658,43.57599756069236,51.1128149897286
236,.,3,44,25.662900728938304,48.37942454095151,56.88194068112089,54.046982437286246,58.76627417391921
237,.,3,45,46.884017998117756,43.16027618305503,59.23169099393697,60.15610424550073,67.97111309442775
238,.,3,46,37.21193470797886,31.61117534366183,56.373151540500515,57.50177646794328,38.37940137276616
239,.,3,47,inf,31.890881429182492,49.046694220168185,55.57289762781739,63.5026867757371
240,@,3,48,inf,inf,inf,inf,inf
241,.,3,49,57.2721598739491,65.69595282061287,inf,64.1999890521768,70.21846980196945
242,.,3,50,70.15154150408831,32.979650194851885,31.186524077166307,47.737254036528874,14.985729197025064
243,.,3,51,57.20066431816263,37.417729529494366,44.01386769007469,32.93100139273316,41.765734174086724
244,.,3,52,35.62606358815349,38.323399035563774,65.58026089181952,51.877067658112374,36.75260719598508
245,.,3,53,61.53287784397891,27.25806510179969,55.507029765029955,50.756540896899814,46.99581576228398
246,.,3,54,51.73233212970058,60.31912120862677,38.10323830973467,35.6960996395586,64.45969393342179
247,.,3,55,inf,45.24637999827053,44.001113153858,56.4486197435718,10.380177720565387
248,@,3,56,inf,inf,inf,inf,inf
249,.,3,57,53.10426557621792,64.20190549163152,inf,57.17119603771132,43.41908879845982
250,.,3,58,46.844350910030066,60.02157449634498,48.33100303043361,42.036309305507125,42.81087635288134
251,.,3,59,60.38147940687282,53.5120021814392,40.34549733439743,50.83806147380301,62.817500617873954
252,.,3,60,54.68376312373333,37.58062419529195,39.78712334672131,78.7901839783168,22.93873307802588
253,.,3,61,43.88259477925244,59.753759474145035,36.266699328300334,73.52021200894143,71.62546479665806
254,.,3,62,42.04446694049319,55.108095207640844,52.89585681729749,42.78272988289731,29.83300202844364
255,.,3,63,inf,70.81230725010646,35.994611963164516,35.16281810704308,46.660250397323836
256,@,4,0,inf,inf,inf,inf,inf
257,.,4,1,54.797885346157045,38.393275831656545,inf,34.00111779992287,61.74047703844107
258,.,4,2,48.25495609893302,41.22834293355277,49.19647148954377,50.18235157997887,40.575329055322186
259,.,4,3,56.31704327330928,17.8517098837077,37.67578697198816,36.39625587675329,34.38971830271125
260,.,4,4,64.93157032707812,28.24251962200226,39.54220749132986,47.898299795187725,70.97146123889654
261,.,4,5,41.29931066213317,44.489262100438765,38.96653783916391,66.49016511087758,33.91509623999033
262,.,4,6,45.01684664373548,40.797923869701165,40.83623955551031,38.91864297991622,36.67019198667522
263,.,4,7,inf,48.01862457525056,52.81577289802198,43.26469844662927,81.91422524852302
264,@,4,8,inf,inf,inf,inf,inf
265,.,4,9,50.49581307208027,34.10508665623131,inf,45.79277234931687,57.11723396036834
266,.,4,10,36.12004467258045,39.75642537335198,43.72952908926622,58.79249978462197,51.884591433065836
267,.,4,11,43.00073041456896,45.73118118787599,50.07950423049018,48.09088482532155,63.28240896314008
268,.,4,12,75.70010409983468,67.59853773512059,61.847030114397086,42.019873082133216,60.03052524325638
269,.,4,13,42.85702114217303,47.46008108482112,42.3848321649467,54.758811349715124,59.893113616266845
270,.,4,14,66.32915597422092,53.86029354950706,46.112206403854046,60.77543673177909,47.007239919027995
271,.,4,15,inf,48.23491932797559,73.49545956723247,28.836204611398557,27.306991604721937
272,@,4,16,inf,inf,inf,inf,inf
273,.,4,17,44.0055057782323,36.416638540841625,inf,48.04634373511962,100.0
274,.,4,18,72.0536735153027,58.57943230384335,69.47840088114236,37.5199721119742,78.73310084426922
275,.,4,19,71.11651580697242,35.74279437227539,90.79981388700566,29.6165825203541,45.96533301653837
276,.,4,20,65.33057947239833,59.45259222337025,71.94077023438349,47.25226482957853,60.08356601214852
277,.,4,21,45.324049007283804,46.61149402479972,47.33870468212623,43.186493168870435,50.39945557674364
278,.,4,22,49.304737551431764,53.97920485467754,40.59889067932629,32.985669642479984,50.04699597313693
279,.,4,23,inf,58.8319789749598,42.96989788054018,30.496767144670496,47.08210504235188
280,@,4,24,inf,inf,inf,inf,inf
281,.,4,25,54.3003522634981,62.79502255967264,inf,53.98311299348141,32.89233446904789
282,.,4,26,68.514593106622,41.90941574778314,53.93754447132777,48.65848621362607,64.85095416205715
283,.,4,27,76.46248683046016,47.753899408493346,73.79520091179305,41.32059577299139,68.72664730022797
284,.,4,28,55.29192825121157,45.09733117915664,61.6694302027976,47.03650815150055,24.700993869242403
285,.,4,29,59.89069485206933,29.679041513101634,52.04071828267102,57.66151156210128,28.56968978397764
286,.,4,30,36.817634681767586,45.090017278143335,54.13095971217207,48.924186903166735,64.34160054267859
287,.,4,31,inf,48.76825646545775,31.70590336007501,64.02974310740495,33.718880423751514
288,@,4,32,inf,inf,inf,inf,inf
289,.,4,33,50.49819451016845,64.47549402287598,inf,44.065388295531285,48.01036520875623
290,.,4,34,41.05254489165799,64.07369891753498,63.44728124976626,67.98901160205585,35.183179189692915
291,.,4,35,66.30177212406011,32.44321648229356,41.21394679088873,66.33822479150034,66.81430641891896
292,.,4,36,49.1202453118214,37.07789482010028,34.709553297468744,61.236722095817484,51.21738263695402
293,.,4,37,51.846269562204924,51.29147310736783,52.85477701027621,50.935942678204015,22.01248165294095
294,.,4,38,62.950832043979844,57.92636456988455,36.44367095417396,40.80457865867023,52.77430810538481
295,.,4,39,inf,45.792354566607685,19.656778133928068,44.76965669639991,73.66014221676849
296,@,4,40,inf,inf,inf,inf,inf
297,.,4,41,44.683422380639804,52.17769397839591,inf,51.69751972478104,26.822767859538406
298,.,4,42,73.24329860307498,52.96012070358477,57.25393757200905,46.460655305328174,61.95709315040763
299,.,4,43,59.16740963660276,61.03035274564357,33.65258116523475,59.579079915234956,53.46447131141316
300,.,4,44,47.33556308550608,29.962870765695975,74.55064629286366,60.92191398917638,57.41711618031954
301,.,4,45,66.8722837856039,33.39135138379786,57.18827465804129,66.0936328224403,50.26581484904783
302,.,4,46,71.65340107889735,46.53651307914765,38.231081351662546,47.49012607781172,73.71102312119116
303,.,4,47,inf,44.32601935762941,9.293998674530446,57.88148548212099,85.00979746368598
304,@,4,48,inf,inf,inf,inf,inf
305,.,4,49,53.31326633484368,87.70812667220667,inf,52.18426040418535,22.045913461872885
306,.,4,50,65.07462594713199,62.912979004932474,54.34757851921934,63.09189462075789,71.60979407939762
307,.,4,51,55.65453176652558,76.95044241958892,72.90182295919688,62.93666705670585,43.81326530503242
308,.,4,52,52.296563621839105,32.78779390896373,51.310419785791815,59.94338349780719,45.80128294291165
309,.,4,53,59.56246763746515,33.1983836705401,28.90486045009679,41.90436426335087,36.3972563095897
310,.,4,54,35.81769275043166,40.40846533937741,63.18020807509718,32.61232949686883,53.709620183191646
311,.,4,55,inf,34.64529008314481,52.6283992795961,57.31799046180657,38.48176448334168
312,@,4,56,inf,inf,inf,inf,inf
313,.,4,57,28.540392908468828,40.438343181486395,inf,42.359896277245056,43.328833089673566
314,.,4,58,61.84819126705409,49.654584850620736,55.10385646287214,38.2746857249641,30.442428422798127
315,.,4,59,47.68170114704076,65.92537588916423,55.340599900083966,49.64599514320501,67.46741653307197
316,.,4,60,37.27751698634544,24.67704046142183,58.67121577688676,31.034336475278774,67.12672804900744
317,.,4,61,38.46906456124251,26.925487596511832,80.72919871351105,43.58045133373088,46.24581205717795
318,.,4,62,67.10648854530523,47.56591228753515,37.10769572240647,53.97829232845751,58.26381283380632
319,.,4,63,inf,37.650769104758645,55.23764167664366,36.99927645287623,38.37874972619773
320,@,5,0,inf,inf,inf,inf,inf
321,.,5,1,47.882752411326,54.26164515904156,inf,47.371522027879905,34.31356925305889
322,.,5,2,76.23478533199402,27.7568460203869,53.942894643466076,58.37662839116828,63.92902388407564
323,.,5,3,37.727190823813885,54.63554840993429,59.65715130429767,53.77204796346543,30.175057623045642
324,.,5,4,77.05867152349305,49.24698331003143,64.1882444768649,31.242834605323846,46.656444088236306
325,.,5,5,60.117618216984084,55.86881146917528,49.108553821613604,25.175923518437198,44.233773225637066
326,.,5,6,52.38292233481312,40.27480914256778,70.79751868084999,47.67201227558645,41.11927950573491
327,.,5,7,61.26135627197805,61.027556034209304,25.55367846321298,68.30778698027503,55.912122476174765
328,.,5,8,61.360981557236244,inf,58.262498105184456,inf,61.83694483936485
329,.,5,9,56.28269116327981,58.50248040571035,66.97785997822919,38.75791942768042,41.80683151645504
330,.,5,10,36.02533681506757,67.86097301879512,48.49234159711925,50.2442548590416,36.989554822703184
331,.,5,11,58.82027068566845,63.8108066987871,62.30557924370209,52.26056654554556,64.8086446436184
332,.,5,12,53.201417364409906,37.3591491091636,72.2381677708031,52.427529277422686,53.50256533600064
333,.,5,13,49.912785085324956,60.7539621272581,36.45809263144505,42.18110329472977,48.84635560693819
334,.,5,14,33.705404203641244,44.38504276979416,54.545582597734146,26.214835291896843,36.282687766606756
335,.,5,15,58.49907623941386,46.51607195424847,47.755377895839146,53.28798169816693,50.60369111299222
336,.,5,16,21.996699638923626,inf,42.365591838541754,inf,45.549279018684494
337,.,5,17,44.011575791101976,52.10331166808719,30.006862861846543,54.07378436719188,55.837043431605935
338,.,5,18,55.22725446728495,59.11417401270357,48.10420095490229,43.327073107977235,53.49609779699012
339,.,5,19,65.9017604094319,48.03592158366707,39.37292312610209,46.8637469639398,80.5217862938309
340,.,5,20,58.93342124909793,51.97050684883335,27.58764968235708,54.2348600282195,29.682578742552334
341,.,5,21,43.8223707365843,51.92502702584101,33.91267264076832,50.00178058245756,31.20931928957769
342,.,5,22,62.613202718278046,54.27124953110546,66.3044089082187,28.45165880507672,36.246008361066096
343,.,5,23,inf,59.70693841231972,64.76256213878439,23.80524865926161,30.55515547923241
344,@,5,24,inf,inf,inf,inf,inf
345,.,5,25,60.5180331096182,53.866591189959244,inf,28.17038704496647,70.94861744580773
346,.,5,26,55.1807673712412,81.1456332122463,63.0539139086753,50.20443128749038,40.388866665142984
347,.,5,27,58.73980576317736,47.2252671903492,54.48593980335784,48.1842375007621,60.62581679245838
348,.,5,28,72.99395450925205,56.44024775227926,18.548181073928454,36.85159503716798,50.60271718855071
349,.,5,29,53.57116922576855,29.318037270544366,48.79031366219726,33.396998563733845,43.4001084398956
350,.,5,30,63.66894314170401,56.252190747133376,64.10128570062544,62.39212140266879,65.07478873111474
