id,type,x,y,weight_to_RIGHT,weight_to_UP,weight_to_LEFT,weight_to_DOWN,weight_for_WAIT
108,T,1,43,inf,inf,inf,inf,inf
109,T,1,44,inf,inf,inf,inf,inf
110,T,1,45,inf,inf,inf,inf,inf
111,T,1,46,inf,inf,inf,inf,inf
112,T,1,47,inf,inf,inf,inf,inf
113,T,1,48,inf,inf,inf,inf,inf
114,T,1,49,inf,inf,inf,inf,inf
115,T,1,50,inf,inf,inf,inf,inf
116,T,1,51,inf,inf,inf,inf,inf
117,T,1,52,inf,inf,inf,inf,inf
118,T,1,53,inf,inf,inf,inf,inf
119,T,1,54,inf,inf,inf,inf,inf
120,T,1,55,inf,inf,inf,inf,inf
121,T,1,56,inf,inf,inf,inf,inf
122,T,1,57,inf,inf,inf,inf,inf
123,T,1,58,inf,inf,inf,inf,inf
124,T,1,59,inf,inf,inf,inf,inf
125,T,1,60,inf,inf,inf,inf,inf
126,T,1,61,inf,inf,inf,inf,inf
127,T,1,62,inf,inf,inf,inf,inf
128,T,1,63,inf,inf,inf,inf,inf
129,T,1,64,inf,inf,inf,inf,inf
130,T,2,0,inf,inf,inf,inf,inf
131,T,2,1,inf,inf,inf,inf,inf
132,T,2,2,inf,inf,inf,inf,inf
133,T,2,3,inf,inf,inf,inf,inf
134,T,2,4,inf,inf,inf,inf,inf
135,.,2,5,inf,inf,inf,47.84282302856445,31.92795181274414
136,T,2,6,inf,inf,inf,inf,inf
137,T,2,7,inf,inf,inf,inf,inf
138,T,2,8,inf,inf,inf,inf,inf
139,T,2,9,inf,inf,inf,inf,inf
140,T,2,10,inf,inf,inf,inf,inf
141,.,2,11,inf,inf,inf,44.46919631958008,64.85850524902344
142,T,2,12,inf,inf,inf,inf,inf
143,T,2,13,inf,inf,inf,inf,inf
144,T,2,14,inf,inf,inf,inf,inf
145,T,2,15,inf,inf,inf,inf,inf
146,T,2,16,inf,inf,inf,inf,inf
147,T,2,17,inf,inf,inf,inf,inf
148,T,2,18,inf,inf,inf,inf,inf
149,.,2,19,47.58317565917969,inf,inf,52.615291595458984,53.069313049316406
150,.,2,20,49.43501281738281,inf,60.97498321533203,45.34309387207031,52.963287353515625
151,.,2,21,40.625770568847656,inf,57.71587371826172,37.547760009765625,48.322425842285156
152,.,2,22,50.69587707519531,inf,66.08605194091797,62.57767105102539,58.1235466003418
153,.,2,23,67.13746643066406,inf,49.63235092163086,63.47172546386719,36.036136627197266
154,.,2,24,38.732337951660156,inf,54.931461334228516,52.52761459350586,39.259361267089844
155,.,2,25,42.11457443237305,inf,31.726858139038086,48.38981246948242,58.9157600402832
156,.,2,26,57.2547492980957,inf,35.473777770996094,64.19026947021484,34.03431701660156
157,.,2,27,inf,inf,75.53003692626953,52.89205551147461,21.617002487182617
158,T,2,28,inf,inf,inf,inf,inf
159,T,2,29,inf,inf,inf,inf,inf
160,T,2,30,inf,inf,inf,inf,inf
161,T,2,31,inf,inf,inf,inf,inf
162,T,2,32,inf,inf,inf,inf,inf
163,T,2,33,inf,inf,inf,inf,inf
164,T,2,34,inf,inf,inf,inf,inf
165,T,2,35,inf,inf,inf,inf,inf
166,T,2,36,inf,inf,inf,inf,inf
167,T,2,37,inf,inf,inf,inf,inf
168,T,2,38,inf,inf,inf,inf,inf
169,T,2,39,inf,inf,inf,inf,inf
170,T,2,40,inf,inf,inf,inf,inf
171,T,2,41,inf,inf,inf,inf,inf
172,T,2,42,inf,inf,inf,inf,inf
173,T,2,43,inf,inf,inf,inf,inf
174,T,2,44,inf,inf,inf,inf,inf
175,T,2,45,inf,inf,inf,inf,inf
176,T,2,46,inf,inf,inf,inf,inf
177,T,2,47,inf,inf,inf,inf,inf
178,T,2,48,inf,inf,inf,inf,inf
179,T,2,49,inf,inf,inf,inf,inf
180,T,2,50,inf,inf,inf,inf,inf
181,T,2,51,inf,inf,inf,inf,inf
182,T,2,52,inf,inf,inf,inf,inf
183,T,2,53,inf,inf,inf,inf,inf
184,T,2,54,inf,inf,inf,inf,inf
185,T,2,55,inf,inf,inf,inf,inf
186,T,2,56,inf,inf,inf,inf,inf
187,T,2,57,inf,inf,inf,inf,inf
188,T,2,58,inf,inf,inf,inf,inf
189,T,2,59,inf,inf,inf,inf,inf
190,T,2,60,inf,inf,inf,inf,inf
191,T,2,61,inf,inf,inf,inf,inf
192,T,2,62,inf,inf,inf,inf,inf
193,T,2,63,inf,inf,inf,inf,inf
194,T,2,64,inf,inf,inf,inf,inf
195,T,3,0,inf,inf,inf,inf,inf
196,T,3,1,inf,inf,inf,inf,inf
197,T,3,2,inf,inf,inf,inf,inf
198,T,3,3,inf,inf,inf,inf,inf
199,.,3,4,54.73080062866211,inf,inf,39.4068603515625,41.83625030517578
200,.,3,5,51.63217544555664,44.12189483642578,40.69548797607422,42.72453689575195,88.5713119506836
201,.,3,6,58.31485366821289,inf,45.57594299316406,52.8580436706543,63.75029754638672
202,.,3,7,46.47606658935547,inf,75.19137573242188,45.733951568603516,53.08232879638672
203,.,3,8,50.38172912597656,inf,59.30732345581055,77.03799438476562,62.32509994506836
204,.,3,9,38.95037078857422,inf,57.69675827026367,50.56732177734375,30.69292449951172
205,.,3,10,52.21113204956055,inf,76.68402862548828,64.14910888671875,75.3202896118164
206,.,3,11,inf,57.98310089111328,50.20682144165039,60.269893646240234,46.354251861572266
207,T,3,12,inf,inf,inf,inf,inf
208,T,3,13,inf,inf,inf,inf,inf
209,T,3,14,inf,inf,inf,inf,inf
210,T,3,15,inf,inf,inf,inf,inf
211,T,3,16,inf,inf,inf,inf,inf
212,T,3,17,inf,inf,inf,inf,inf
213,.,3,18,47.53044128417969,inf,inf,inf,60.053466796875
214,.,3,19,58.5117301940918,34.912994384765625,65.1888427734375,72.72636413574219,33.598304748535156
215,.,3,20,42.498592376708984,31.664268493652344,39.099342346191406,38.69086837768555,30.665180206298828
216,.,3,21,55.95352554321289,49.37368392944336,16.08196258544922,36.3942985534668,27.96548080444336
217,.,3,22,77.08126831054688,34.84172439575195,38.92548751831055,50.194889068603516,52.749794006347656
218,.,3,23,27.407041549682617,57.573604583740234,75.68221282958984,60.769920349121094,24.2913818359375
219,.,3,24,51.05718994140625,52.300601959228516,59.964847564697266,55.156166076660156,53.9720344543457
220,.,3,25,50.975830078125,51.45638656616211,42.46350860595703,55.144439697265625,36.52467346191406
221,.,3,26,45.16917419433594,42.467628479003906,49.888671875,57.99699783325195,55.164283752441406
222,.,3,27,inf,30.10399627685547,36.58618927001953,41.10486602783203,37.66628646850586
223,T,3,28,inf,inf,inf,inf,inf
224,T,3,29,inf,inf,inf,inf,inf
225,T,3,30,inf,inf,inf,inf,inf
226,T,3,31,inf,inf,inf,inf,inf
227,T,3,32,inf,inf,inf,inf,inf
228,T,3,33,inf,inf,inf,inf,inf
229,T,3,34,inf,inf,inf,inf,inf
230,T,3,35,inf,inf,inf,inf,inf
231,T,3,36,inf,inf,inf,inf,inf
232,T,3,37,inf,inf,inf,inf,inf
233,T,3,38,inf,inf,inf,inf,inf
234,T,3,39,inf,inf,inf,inf,inf
235,T,3,40,inf,inf,inf,inf,inf
236,T,3,41,inf,inf,inf,inf,inf
237,T,3,42,inf,inf,inf,inf,inf
238,T,3,43,inf,inf,inf,inf,inf
239,T,3,44,inf,inf,inf,inf,inf
240,T,3,45,inf,inf,inf,inf,inf
241,T,3,46,inf,inf,inf,inf,inf
242,T,3,47,inf,inf,inf,inf,inf
243,T,3,48,inf,inf,inf,inf,inf
244,T,3,49,inf,inf,inf,inf,inf
245,T,3,50,inf,inf,inf,inf,inf
246,T,3,51,inf,inf,inf,inf,inf
247,.,3,52,42.587650299072266,inf,inf,42.533416748046875,53.55408477783203
248,.,3,53,39.534488677978516,inf,36.06510925292969,34.22914123535156,59.3812141418457
249,.,3,54,33.965362548828125,inf,37.28369140625,56.91490173339844,34.51732635498047
250,.,3,55,inf,inf,50.62742614746094,inf,46.705528259277344
251,T,3,56,inf,inf,inf,inf,inf
252,T,3,57,inf,inf,inf,inf,inf
253,T,3,58,inf,inf,inf,inf,inf
254,T,3,59,inf,inf,inf,inf,inf
255,T,3,60,inf,inf,inf,inf,inf
256,T,3,61,inf,inf,inf,inf,inf
257,T,3,62,inf,inf,inf,inf,inf
258,T,3,63,inf,inf,inf,inf,inf
259,T,3,64,inf,inf,inf,inf,inf
260,T,4,0,inf,inf,inf,inf,inf
261,T,4,1,inf,inf,inf,inf,inf
262,T,4,2,inf,inf,inf,inf,inf
263,T,4,3,inf,inf,inf,inf,inf
264,.,4,4,55.99732208251953,43.932212829589844,inf,41.506465911865234,36.16535949707031
265,.,4,5,53.52003860473633,25.067670822143555,48.935672760009766,41.27714538574219,61.8291015625
266,.,4,6,65.743896484375,58.84254837036133,70.60945892333984,34.148067474365234,33.52045440673828
267,.,4,7,55.803043365478516,51.33444595336914,72.18942260742188,67.78047943115234,63.82569885253906
268,.,4,8,48.046043395996094,71.40637969970703,40.3577995300293,78.7975082397461,62.265201568603516
269,.,4,9,34.00848388671875,74.82130432128906,38.4412841796875,36.83757019042969,30.9117488861084
270,.,4,10,64.7256088256836,40.16436004638672,54.28205490112305,63.99375534057617,47.4334602355957
271,.,4,11,inf,51.38454818725586,34.8369140625,75.93943786621094,80.63819885253906
272,T,4,12,inf,inf,inf,inf,inf
273,T,4,13,inf,inf,inf,inf,inf
274,T,4,14,inf,inf,inf,inf,inf
275,T,4,15,inf,inf,inf,inf,inf
276,T,4,16,inf,inf,inf,inf,inf
277,T,4,17,inf,inf,inf,inf,inf
278,T,4,18,inf,inf,inf,inf,inf
279,.,4,19,56.4525260925293,53.571224212646484,inf,37.107818603515625,37.747337341308594
280,.,4,20,61.699317932128906,52.64278030395508,72.58370208740234,57.6524772644043,40.04697799682617
281,.,4,21,40.070945739746094,54.781105041503906,46.340919494628906,32.92872619628906,42.261661529541016
282,.,4,22,54.44636154174805,37.796504974365234,58.784873962402344,58.76321029663086,51.26442337036133
283,.,4,23,67.7361831665039,67.46769714355469,55.70158386230469,43.74126434326172,37.66767120361328
284,.,4,24,48.428253173828125,32.455177307128906,62.97747802734375,41.53910446166992,34.92303466796875
285,.,4,25,28.4220027923584,46.519649505615234,46.771507263183594,46.389530181884766,44.24649429321289
286,.,4,26,36.846702575683594,21.379079818725586,64.14349365234375,38.9564094543457,76.99288940429688
287,.,4,27,inf,33.93788528442383,24.99074363708496,66.06510162353516,69.3314437866211
288,T,4,28,inf,inf,inf,inf,inf
289,T,4,29,inf,inf,inf,inf,inf
290,T,4,30,inf,inf,inf,inf,inf
291,T,4,31,inf,inf,inf,inf,inf
292,T,4,32,inf,inf,inf,inf,inf
293,T,4,33,inf,inf,inf,inf,inf
294,T,4,34,inf,inf,inf,inf,inf
295,T,4,35,inf,inf,inf,inf,inf
296,T,4,36,inf,inf,inf,inf,inf
297,T,4,37,inf,inf,inf,inf,inf
298,T,4,38,inf,inf,inf,inf,inf
299,T,4,39,inf,inf,inf,inf,inf
300,T,4,40,inf,inf,inf,inf,inf
301,T,4,41,inf,inf,inf,inf,inf
302,T,4,42,inf,inf,inf,inf,inf
303,T,4,43,inf,inf,inf,inf,inf
304,T,4,44,inf,inf,inf,inf,inf
305,T,4,45,inf,inf,inf,inf,inf
306,T,4,46,inf,inf,inf,inf,inf
307,T,4,47,inf,inf,inf,inf,inf
308,T,4,48,inf,inf,inf,inf,inf
309,T,4,49,inf,inf,inf,inf,inf
310,T,4,50,inf,inf,inf,inf,inf
311,T,4,51,inf,inf,inf,inf,inf
312,.,4,52,45.47434997558594,63.910118103027344,inf,78.82569885253906,43.06890106201172
313,.,4,53,49.10697937011719,73.2738265991211,46.55944061279297,51.412353515625,71.04288482666016
314,.,4,54,inf,44.512413024902344,54.179935455322266,64.79852294921875,76.45430755615234
315,T,4,55,inf,inf,inf,inf,inf
316,T,4,56,inf,inf,inf,inf,inf
317,T,4,57,inf,inf,inf,inf,inf
318,T,4,58,inf,inf,inf,inf,inf
319,T,4,59,inf,inf,inf,inf,inf
320,T,4,60,inf,inf,inf,inf,inf
321,T,4,61,inf,inf,inf,inf,inf
322,T,4,62,inf,inf,inf,inf,inf
323,T,4,63,inf,inf,inf,inf,inf
324,T,4,64,inf,inf,inf,inf,inf
325,T,5,0,inf,inf,inf,inf,inf
326,T,5,1,inf,inf,inf,inf,inf
327,T,5,2,inf,inf,inf,inf,inf
328,.,5,3,35.4173698425293,inf,inf,57.91262435913086,28.761152267456055
329,.,5,4,57.324073791503906,48.144771575927734,82.05010986328125,43.864017486572266,66.13490295410156
330,.,5,5,32.88797378540039,49.44645309448242,49.920745849609375,26.62579917907715,51.510162353515625
331,.,5,6,65.17684936523438,40.93705368041992,57.65458679199219,40.16941833496094,47.56024169921875
332,.,5,7,52.38151168823242,21.911697387695312,62.36847686767578,38.81114196777344,40.6044807434082
333,.,5,8,49.946285247802734,59.20502853393555,77.48128509521484,46.538455963134766,12.4151029586792
334,.,5,9,46.32843780517578,49.658897399902344,55.086097717285156,51.780033111572266,32.72218322753906
335,.,5,10,28.352710723876953,36.00718688964844,48.23585510253906,51.625118255615234,50.16779327392578
336,.,5,11,inf,15.222420692443848,53.40666198730469,inf,57.26929473876953
337,T,5,12,inf,inf,inf,inf,inf
338,T,5,13,inf,inf,inf,inf,inf
339,T,5,14,inf,inf,inf,inf,inf
340,T,5,15,inf,inf,inf,inf,inf
341,T,5,16,inf,inf,inf,inf,inf
342,T,5,17,inf,inf,inf,inf,inf
343,T,5,18,inf,inf,inf,inf,inf
344,.,5,19,59.804744720458984,62.65984344482422,inf,49.42262268066406,96.8670883178711
345,.,5,20,62.30524826049805,45.55247497558594,48.25278854370117,35.15522003173828,51.66204833984375
346,.,5,21,36.15569305419922,39.763214111328125,31.58477020263672,25.78119468688965,48.38536834716797
347,.,5,22,21.837289810180664,66.3773422241211,23.341684341430664,81.35228729248047,24.73171615600586
348,.,5,23,49.18631362915039,64.89864349365234,37.91135025024414,29.9248104095459,68.54267120361328
349,.,5,24,34.83038330078125,55.83059310913086,42.90899658203125,41.881004333496094,47.66396713256836
350,.,5,25,60.225013732910156,48.006248474121094,34.41368103027344,33.02936935424805,58.10872268676758
351,.,5,26,55.17098617553711,68.99110412597656,47.89976501464844,64.58753204345703,60.827239990234375
352,.,5,27,52.2274169921875,42.495094299316406,68.3507308959961,61.81502151489258,72.2861328125
353,.,5,28,inf,inf,51.35801696777344,62.301658630371094,64.45050811767578
354,T,5,29,inf,inf,inf,inf,inf
355,T,5,30,inf,inf,inf,inf,inf
356,T,5,31,inf,inf,inf,inf,inf
357,T,5,32,inf,inf,inf,inf,inf
358,T,5,33,inf,inf,inf,inf,inf
359,T,5,34,inf,inf,inf,inf,inf
360,T,5,35,inf,inf,inf,inf,inf
361,T,5,36,inf,inf,inf,inf,inf
362,T,5,37,inf,inf,inf,inf,inf
363,T,5,38,inf,inf,inf,inf,inf
364,T,5,39,inf,inf,inf,inf,inf
365,T,5,40,inf,inf,inf,inf,inf
366,T,5,41,inf,inf,inf,inf,inf
367,T,5,42,inf,inf,inf,inf,inf
368,T,5,43,inf,inf,inf,inf,inf
369,T,5,44,inf,inf,inf,inf,inf
370,T,5,45,inf,inf,inf,inf,inf
371,T,5,46,inf,inf,inf,inf,inf
372,T,5,47,inf,inf,inf,inf,inf
373,T,5,48,inf,inf,inf,inf,inf
374,T,5,49,inf,inf,inf,inf,inf
375,.,5,50,42.216670989990234,inf,inf,45.165008544921875,34.579200744628906
376,.,5,51,57.414554595947266,inf,82.15836334228516,62.081722259521484,33.40359878540039
377,.,5,52,68.16499328613281,34.674217224121094,51.32027053833008,56.16307067871094,17.22842788696289
378,.,5,53,44.139549255371094,77.60143280029297,62.797794342041016,71.58511352539062,57.14152145385742
379,.,5,54,34.1263427734375,47.741695404052734,40.88955307006836,47.5230598449707,47.09396743774414
380,.,5,55,40.41730880737305,inf,56.58517074584961,40.026615142822266,51.174110412597656
381,.,5,56,58.66908264160156,inf,73.42141723632812,49.790000915527344,53.90459442138672
382,.,5,57,32.81073760986328,inf,48.9599723815918,40.78762435913086,43.89445114135742
383,.,5,58,47.88401412963867,inf,46.915672302246094,64.508056640625,38.769466400146484
384,.,5,59,inf,inf,56.68294906616211,49.713314056396484,71.47354125976562
385,T,5,60,inf,inf,inf,inf,inf
386,T,5,61,inf,inf,inf,inf,inf
387,T,5,62,inf,inf,inf,inf,inf
388,T,5,63,inf,inf,inf,inf,inf
389,T,5,64,inf,inf,inf,inf,inf
390,T,6,0,inf,inf,inf,inf,inf
391,T,6,1,inf,inf,inf,inf,inf
392,T,6,2,inf,inf,inf,inf,inf
393,.,6,3,55.61619567871094,42.67979049682617,inf,69.98374938964844,57.2411003112793
394,.,6,4,61.68864059448242,64.31063842773438,55.1132926940918,54.34379577636719,39.385440826416016
395,.,6,5,71.13016510009766,40.02474594116211,62.94582748413086,61.49882125854492,50.10190200805664
396,.,6,6,39.66175079345703,77.50750732421875,41.95536422729492,40.43264389038086,69.99016571044922
397,.,6,7,49.58007049560547,33.63056182861328,57.09361267089844,57.66156005859375,48.723758697509766
398,.,6,8,59.11972427368164,40.605926513671875,56.35789489746094,73.53945922851562,58.52691650390625
399,.,6,9,63.64676284790039,42.41472625732422,38.18268966674805,42.419559478759766,36.26839828491211
400,.,6,10,inf,63.04814910888672,38.449317932128906,42.365821838378906,39.971927642822266
401,T,6,11,inf,inf,inf,inf,inf
402,T,6,12,inf,inf,inf,inf,inf
403,T,6,13,inf,inf,inf,inf,inf
404,T,6,14,inf,inf,inf,inf,inf
405,T,6,15,inf,inf,inf,inf,inf
406,T,6,16,inf,inf,inf,inf,inf
407,T,6,17,inf,inf,inf,inf,inf
408,T,6,18,inf,inf,inf,inf,inf
409,.,6,19,42.48765563964844,66.59070587158203,inf,44.85500717163086,61.188560485839844
410,.,6,20,29.38381576538086,54.7789192199707,58.41379165649414,74.87979888916016,51.578399658203125
411,.,6,21,47.33698272705078,29.43895721435547,45.305721282958984,59.0988655090332,46.891483306884766
412,.,6,22,38.60515594482422,61.00792694091797,49.69794845581055,48.229854583740234,48.16560745239258
413,.,6,23,21.36542320251465,47.48082733154297,59.743690490722656,33.15802764892578,39.80491638183594
414,.,6,24,59.6060676574707,51.75350570678711,45.58282470703125,22.095558166503906,61.22470474243164
415,.,6,25,55.69789505004883,61.2533073425293,36.98720932006836,49.099891662597656,40.60391616821289
416,.,6,26,60.156005859375,77.80079650878906,66.19640350341797,59.85420608520508,47.657779693603516
417,.,6,27,43.981441497802734,45.387428283691406,38.933616638183594,70.13340759277344,62.40415573120117
418,.,6,28,inf,66.13670349121094,52.97163009643555,54.32394790649414,60.19734573364258
419,T,6,29,inf,inf,inf,inf,inf
420,T,6,30,inf,inf,inf,inf,inf
421,T,6,31,inf,inf,inf,inf,inf
422,T,6,32,inf,inf,inf,inf,inf
423,T,6,33,inf,inf,inf,inf,inf
424,T,6,34,inf,inf,inf,inf,inf
425,T,6,35,inf,inf,inf,inf,inf
426,T,6,36,inf,inf,inf,inf,inf
427,T,6,37,inf,inf,inf,inf,inf
428,T,6,38,inf,inf,inf,inf,inf
429,T,6,39,inf,inf,inf,inf,inf
430,T,6,40,inf,inf,inf,inf,inf
431,T,6,41,inf,inf,inf,inf,inf
432,T,6,42,inf,inf,inf,inf,inf
433,T,6,43,inf,inf,inf,inf,inf
434,T,6,44,inf,inf,inf,inf,inf
435,T,6,45,inf,inf,inf,inf,inf
436,T,6,46,inf,inf,inf,inf,inf
437,T,6,47,inf,inf,inf,inf,inf
438,T,6,48,inf,inf,inf,inf,inf
439,T,6,49,inf,inf,inf,inf,inf
440,.,6,50,52.505157470703125,28.623504638671875,inf,50.829158782958984,41.906375885009766
441,.,6,51,67.93492126464844,52.1612548828125,36.98545455932617,63.57118225097656,40.45400619506836
442,.,6,52,42.3134765625,43.9111442565918,54.67496871948242,58.554351806640625,70.85848999023438
443,.,6,53,62.63225173950195,53.34327697753906,38.94886779785156,62.96552276611328,69.69779968261719
444,.,6,54,68.8316421508789,69.4873046875,50.030216217041016,61.20299530029297,42.9423942565918
445,.,6,55,76.30213928222656,59.49124526977539,37.65422439575195,37.385345458984375,61.581424713134766
446,.,6,56,62.872947692871094,32.813575744628906,46.126014709472656,53.018882751464844,40.88615036010742
447,.,6,57,58.76687240600586,49.493507385253906,72.25212097167969,63.496238708496094,42.77809524536133
448,.,6,58,59.299041748046875,44.59384536743164,61.135650634765625,51.48303985595703,34.076637268066406
449,.,6,59,inf,46.47002410888672,47.875083923339844,67.0053939819336,47.13762283325195
450,T,6,60,inf,inf,inf,inf,inf
451,T,6,61,inf,inf,inf,inf,inf
452,T,6,62,inf,inf,inf,inf,inf
453,T,6,63,inf,inf,inf,inf,inf
454,T,6,64,inf,inf,inf,inf,inf
455,T,7,0,inf,inf,inf,inf,inf
456,T,7,1,inf,inf,inf,inf,inf
457,.,7,2,50.206417083740234,inf,inf,52.89045333862305,47.509952545166016
458,.,7,3,51.091575622558594,80.85797119140625,38.19502639770508,53.873985290527344,68.14418029785156
459,.,7,4,41.5207405090332,50.18787384033203,58.77544403076172,49.212860107421875,45.564552307128906
460,.,7,5,37.99334716796875,57.913490295410156,32.777610778808594,52.05661392211914,60.325931549072266
461,.,7,6,24.266271591186523,40.37290573120117,42.86746597290039,64.22515106201172,47.25053024291992
462,.,7,7,52.23458480834961,64.50635528564453,64.94340515136719,53.31598663330078,58.45619583129883
463,.,7,8,64.34181213378906,35.65341567993164,64.52816009521484,58.69008255004883,58.8188591003418
464,.,7,9,41.36734390258789,44.32497024536133,50.208168029785156,65.49044036865234,44.5948486328125
465,.,7,10,inf,53.08207321166992,62.20966720581055,57.48621368408203,40.92786407470703
466,T,7,11,inf,inf,inf,inf,inf
467,T,7,12,inf,inf,inf,inf,inf
468,T,7,13,inf,inf,inf,inf,inf
469,T,7,14,inf,inf,inf,inf,inf
470,T,7,15,inf,inf,inf,inf,inf
471,T,7,16,inf,inf,inf,inf,inf
472,T,7,17,inf,inf,inf,inf,inf
473,T,7,18,inf,inf,inf,inf,inf
474,.,7,19,59.087608337402344,45.36698913574219,inf,41.938873291015625,51.33997344970703
475,.,7,20,39.71222686767578,85.12622833251953,55.29852294921875,61.8216667175293,39.33713150024414
476,.,7,21,52.461090087890625,47.343017578125,61.64533996582031,65.51891326904297,50.661746978759766
477,.,7,22,65.37621307373047,81.79668426513672,67.09618377685547,45.06181335449219,62.58793640136719
478,.,7,23,43.96495819091797,34.98310852050781,48.99066925048828,44.24559020996094,56.50455093383789
479,.,7,24,65.38980865478516,50.478370666503906,44.453025817871094,34.57658767700195,78.38945770263672
480,.,7,25,44.736846923828125,53.1069221496582,57.03440856933594,53.28889465332031,48.165897369384766
